,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
485,4,-1,4,-1,2,-1,2,-1,1,-1,2,-1,1,-1,1,-1,1,-1,3,-1,2,-1,1,-1,4,-1,4,-1,4,-1,2,-1,-2,,,,,,,,,,,,
486,4,-1,1,-1,4,-1,4,-1,3,-1,3,-1,4,-1,4,-1,2,-1,4,-1,4,-1,4,-1,1,-1,3,-1,4,-1,1,-1,1,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,
487,4,-1,1,-1,1,-1,1,-1,3,-1,1,-1,3,-1,1,-1,2,-1,3,-1,4,-1,3,-1,4,-1,1,-1,3,-1,4,-1,2,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,
488,4,-1,3,-1,3,-1,4,-1,3,-1,4,-1,4,-1,4,-1,2,-1,2,-1,4,-1,4,-1,4,-1,1,-1,3,-1,4,-1,-2,,,,,,,,,,,,
489,1,-1,2,-1,4,-1,4,-1,4,-1,4,-1,3,-1,1,-1,1,-1,3,-1,1,-1,1,-1,3,-1,2,-1,4,-1,3,-1,2,-1.0,3.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,
490,3,-1,2,-1,1,-1,2,-1,2,-1,4,-1,4,-1,4,-1,4,-1,4,-1,3,-1,4,-1,4,-1,1,-1,1,-1,1,-1,4,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,
491,1,-1,1,-1,4,-1,3,-1,4,-1,1,-1,4,-1,2,-1,4,-1,1,-1,1,-1,1,-1,3,-1,4,-1,4,-1,3,-1,-2,,,,,,,,,,,,
492,2,-1,3,-1,4,-1,1,-1,3,-1,4,-1,3,-1,1,-1,4,-1,3,-1,4,-1,3,-1,2,-1,4,-1,1,-1,4,-1,4,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,2.0,-1.0,
493,4,-1,4,-1,1,-1,2,-1,3,-1,2,-1,1,-1,1,-1,4,-1,1,-1,4,-1,1,-1,1,-1,4,-1,1,-1,3,-1,1,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,
494,1,-1,3,-1,2,-1,4,-1,2,-1,4,-1,4,-1,4,-1,1,-1,4,-1,1,-1,1,-1,4,-1,1,-1,1,-1,3,-1,-2,,,,,,,,,,,,
495,4,-1,1,-1,2,-1,1,-1,1,-1,3,-1,4,-1,1,-1,4,-1,4,-1,4,-1,4,-1,1,-1,3,-1,4,-1,3,-1,3,-1.0,1.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,
496,4,-1,3,-1,3,-1,1,-1,4,-1,1,-1,2,-1,1,-1,1,-1,2,-1,4,-1,1,-1,3,-1,2,-1,4,-1,1,-1,2,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,
497,1,-1,3,-1,2,-1,4,-1,3,-1,2,-1,4,-1,4,-1,3,-1,4,-1,4,-1,3,-1,4,-1,2,-1,1,-1,4,-1,-2,,,,,,,,,,,,
498,2,-1,4,-1,2,-1,3,-1,2,-1,1,-1,1,-1,1,-1,3,-1,3,-1,2,-1,4,-1,2,-1,4,-1,2,-1,1,-1,1,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,
499,4,-1,2,-1,1,-1,3,-1,4,-1,1,-1,1,-1,2,-1,4,-1,2,-1,1,-1,3,-1,3,-1,4,-1,4,-1,2,-1,4,-1.0,3.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,
500,4,-1,2,-1,4,-1,4,-1,4,-1,1,-1,2,-1,2,-1,1,-1,1,-1,2,-1,2,-1,1,-1,2,-1,2,-1,1,-1,-2,,,,,,,,,,,,
501,2,-1,1,-1,1,-1,1,-1,2,-1,2,-1,4,-1,2,-1,4,-1,1,-1,4,-1,2,-1,1,-1,2,-1,2,-1,4,-1,2,-1.0,1.0,-1.0,3.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,
502,4,-1,4,-1,4,-1,4,-1,3,-1,2,-1,1,-1,3,-1,1,-1,3,-1,4,-1,3,-1,3,-1,4,-1,4,-1,4,-1,4,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,
503,1,-1,1,-1,4,-1,3,-1,3,-1,2,-1,1,-1,4,-1,4,-1,2,-1,2,-1,2,-1,1,-1,4,-1,2,-1,4,-1,-2,,,,,,,,,,,,
504,3,-1,3,-1,4,-1,1,-1,1,-1,1,-1,3,-1,4,-1,4,-1,3,-1,1,-1,3,-1,3,-1,3,-1,4,-1,4,-1,3,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,
505,4,-1,1,-1,2,-1,1,-1,1,-1,3,-1,4,-1,1,-1,1,-1,2,-1,4,-1,4,-1,3,-1,4,-1,3,-1,3,-1,4,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,
506,4,-1,1,-1,2,-1,1,-1,2,-1,4,-1,4,-1,1,-1,1,-1,2,-1,3,-1,3,-1,4,-1,2,-1,4,-1,4,-1,-2,,,,,,,,,,,,
507,4,-1,3,-1,3,-1,2,-1,4,-1,4,-1,3,-1,1,-1,4,-1,3,-1,1,-1,2,-1,3,-1,4,-1,1,-1,3,-1,4,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,
508,3,-1,4,-1,2,-1,2,-1,1,-1,1,-1,3,-1,1,-1,2,-1,1,-1,4,-1,3,-1,4,-1,3,-1,1,-1,4,-1,2,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,
509,2,-1,4,-1,2,-1,4,-1,3,-1,1,-1,1,-1,3,-1,1,-1,2,-1,1,-1,4,-1,3,-1,2,-1,4,-1,4,-1,-2,,,,,,,,,,,,
510,1,-1,1,-1,2,-1,2,-1,2,-1,4,-1,1,-1,1,-1,4,-1,4,-1,1,-1,4,-1,3,-1,1,-1,1,-1,3,-1,1,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,
511,4,-1,2,-1,1,-1,4,-1,4,-1,2,-1,3,-1,4,-1,1,-1,1,-1,3,-1,4,-1,2,-1,4,-1,1,-1,1,-1,4,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,
512,4,-1,4,-1,4,-1,2,-1,4,-1,4,-1,3,-1,3,-1,4,-1,1,-1,2,-1,1,-1,3,-1,3,-1,2,-1,4,-1,-2,,,,,,,,,,,,
513,3,-1,3,-1,4,-1,1,-1,1,-1,4,-1,3,-1,4,-1,4,-1,2,-1,1,-1,1,-1,2,-1,4,-1,2,-1,1,-1,3,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,
514,4,-1,4,-1,3,-1,3,-1,1,-1,2,-1,1,-1,4,-1,4,-1,2,-1,4,-1,1,-1,4,-1,3,-1,2,-1,1,-1,1,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,
515,4,-1,3,-1,4,-1,1,-1,2,-1,4,-1,4,-1,1,-1,1,-1,3,-1,2,-1,4,-1,4,-1,1,-1,1,-1,3,-1,-2,,,,,,,,,,,,
516,3,-1,4,-1,4,-1,3,-1,1,-1,4,-1,1,-1,2,-1,1,-1,3,-1,2,-1,2,-1,1,-1,1,-1,4,-1,2,-1,2,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,
517,2,-1,1,-1,2,-1,2,-1,4,-1,1,-1,1,-1,3,-1,4,-1,1,-1,4,-1,1,-1,1,-1,3,-1,4,-1,4,-1,4,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,2.0,-1.0,3.0,-1.0,
518,2,-1,1,-1,4,-1,4,-1,2,-1,1,-1,1,-1,2,-1,2,-1,1,-1,3,-1,3,-1,1,-1,2,-1,1,-1,3,-1,-2,,,,,,,,,,,,
519,1,-1,2,-1,4,-1,4,-1,4,-1,4,-1,4,-1,2,-1,1,-1,3,-1,4,-1,3,-1,4,-1,4,-1,1,-1,3,-1,2,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,
520,1,-1,2,-1,1,-1,1,-1,4,-1,3,-1,3,-1,4,-1,4,-1,2,-1,1,-1,2,-1,2,-1,1,-1,4,-1,2,-1,4,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,
521,4,-1,4,-1,1,-1,2,-1,2,-1,1,-1,1,-1,4,-1,3,-1,4,-1,3,-1,2,-1,4,-1,1,-1,4,-1,3,-1,-2,,,,,,,,,,,,
522,1,-1,3,-1,3,-1,2,-1,2,-1,2,-1,1,-1,1,-1,4,-1,4,-1,4,-1,2,-1,1,-1,2,-1,4,-1,1,-1,4,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,3.0,-1.0,
523,3,-1,4,-1,4,-1,2,-1,1,-1,4,-1,4,-1,2,-1,2,-1,4,-1,4,-1,1,-1,1,-1,4,-1,3,-1,3,-1,4,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,
524,4,-1,3,-1,3,-1,4,-1,1,-1,3,-1,4,-1,3,-1,4,-1,4,-1,3,-1,3,-1,4,-1,4,-1,4,-1,4,-1,-2,,,,,,,,,,,,
525,1,-1,1,-1,2,-1,1,-1,4,-1,1,-1,3,-1,1,-1,4,-1,4,-1,1,-1,4,-1,3,-1,1,-1,2,-1,4,-1,3,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,
526,2,-1,4,-1,4,-1,4,-1,4,-1,4,-1,3,-1,4,-1,4,-1,1,-1,2,-1,1,-1,4,-1,3,-1,2,-1,1,-1,2,-1.0,2.0,-1.0,1.0,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,
527,3,-1,3,-1,1,-1,1,-1,4,-1,4,-1,1,-1,2,-1,2,-1,1,-1,1,-1,2,-1,4,-1,3,-1,3,-1,1,-1,-2,,,,,,,,,,,,
528,3,-1,4,-1,4,-1,2,-1,1,-1,4,-1,3,-1,2,-1,4,-1,3,-1,3,-1,2,-1,1,-1,2,-1,1,-1,3,-1,1,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,3.0,-1.0,
529,1,-1,1,-1,3,-1,3,-1,4,-1,1,-1,1,-1,2,-1,4,-1,4,-1,4,-1,4,-1,1,-1,4,-1,3,-1,3,-1,1,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,
530,4,-1,3,-1,4,-1,4,-1,3,-1,1,-1,2,-1,1,-1,3,-1,3,-1,2,-1,1,-1,1,-1,1,-1,2,-1,1,-1,-2,,,,,,,,,,,,
531,3,-1,2,-1,1,-1,2,-1,1,-1,1,-1,3,-1,2,-1,1,-1,3,-1,2,-1,4,-1,3,-1,3,-1,4,-1,1,-1,2,-1.0,3.0,-1.0,3.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,
532,2,-1,1,-1,1,-1,2,-1,4,-1,1,-1,4,-1,4,-1,1,-1,2,-1,1,-1,3,-1,4,-1,4,-1,1,-1,1,-1,4,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,
533,1,-1,3,-1,2,-1,4,-1,4,-1,3,-1,3,-1,4,-1,4,-1,3,-1,4,-1,1,-1,2,-1,3,-1,2,-1,4,-1,-2,,,,,,,,,,,,
534,3,-1,2,-1,4,-1,3,-1,4,-1,4,-1,1,-1,4,-1,1,-1,1,-1,1,-1,4,-1,3,-1,3,-1,1,-1,3,-1,1,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,
535,3,-1,3,-1,4,-1,4,-1,4,-1,2,-1,4,-1,2,-1,1,-1,1,-1,4,-1,2,-1,3,-1,1,-1,4,-1,4,-1,4,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,
536,1,-1,1,-1,2,-1,4,-1,2,-1,4,-1,4,-1,1,-1,1,-1,4,-1,3,-1,1,-1,2,-1,4,-1,4,-1,4,-1,-2,,,,,,,,,,,,
537,1,-1,1,-1,2,-1,2,-1,4,-1,4,-1,3,-1,4,-1,3,-1,3,-1,2,-1,4,-1,1,-1,4,-1,3,-1,1,-1,1,-1.0,3.0,-1.0,4.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,
538,1,-1,4,-1,4,-1,1,-1,4,-1,3,-1,1,-1,1,-1,2,-1,2,-1,4,-1,2,-1,4,-1,1,-1,1,-1,2,-1,1,-1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,
539,2,-1,2,-1,1,-1,4,-1,3,-1,4,-1,4,-1,3,-1,1,-1,2,-1,1,-1,4,-1,1,-1,2,-1,4,-1,1,-1,-2,,,,,,,,,,,,
540,3,-1,3,-1,1,-1,2,-1,2,-1,4,-1,2,-1,4,-1,4,-1,4,-1,2,-1,4,-1,3,-1,2,-1,4,-1,2,-1,1,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,3.0,-1.0,
541,3,-1,1,-1,1,-1,4,-1,4,-1,3,-1,2,-1,2,-1,3,-1,4,-1,4,-1,4,-1,4,-1,1,-1,3,-1,1,-1,4,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,
542,4,-1,3,-1,2,-1,4,-1,4,-1,2,-1,1,-1,4,-1,4,-1,1,-1,1,-1,1,-1,1,-1,3,-1,1,-1,1,-1,-2,,,,,,,,,,,,
543,4,-1,4,-1,1,-1,2,-1,4,-1,3,-1,2,-1,1,-1,1,-1,1,-1,1,-1,4,-1,3,-1,3,-1,4,-1,1,-1,4,-1.0,3.0,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,
544,3,-1,1,-1,2,-1,3,-1,4,-1,1,-1,2,-1,2,-1,1,-1,4,-1,1,-1,4,-1,4,-1,3,-1,3,-1,3,-1,4,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,
545,4,-1,4,-1,4,-1,1,-1,4,-1,4,-1,1,-1,3,-1,1,-1,1,-1,3,-1,1,-1,4,-1,3,-1,1,-1,1,-1,-2,,,,,,,,,,,,
546,4,-1,4,-1,4,-1,1,-1,2,-1,1,-1,2,-1,2,-1,4,-1,4,-1,4,-1,4,-1,3,-1,1,-1,4,-1,3,-1,4,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,
547,3,-1,1,-1,2,-1,1,-1,1,-1,4,-1,3,-1,2,-1,4,-1,2,-1,1,-1,3,-1,3,-1,4,-1,3,-1,4,-1,4,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,
548,2,-1,2,-1,1,-1,1,-1,1,-1,3,-1,4,-1,3,-1,2,-1,1,-1,3,-1,4,-1,3,-1,1,-1,1,-1,1,-1,-2,,,,,,,,,,,,
549,1,-1,3,-1,1,-1,1,-1,2,-1,1,-1,1,-1,4,-1,2,-1,1,-1,1,-1,3,-1,3,-1,3,-1,4,-1,1,-1,2,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,2.0,-1.0,
550,1,-1,2,-1,4,-1,3,-1,3,-1,4,-1,4,-1,3,-1,4,-1,4,-1,1,-1,2,-1,4,-1,2,-1,1,-1,2,-1,1,-1.0,1.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,
551,3,-1,1,-1,2,-1,4,-1,4,-1,2,-1,1,-1,2,-1,4,-1,4,-1,4,-1,4,-1,1,-1,3,-1,4,-1,4,-1,-2,,,,,,,,,,,,
552,4,-1,4,-1,1,-1,3,-1,4,-1,2,-1,2,-1,1,-1,3,-1,1,-1,3,-1,4,-1,1,-1,2,-1,4,-1,2,-1,1,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,
553,2,-1,4,-1,4,-1,4,-1,3,-1,4,-1,4,-1,2,-1,4,-1,4,-1,4,-1,4,-1,4,-1,4,-1,4,-1,4,-1,3,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,
554,1,-1,1,-1,1,-1,4,-1,3,-1,2,-1,2,-1,4,-1,4,-1,4,-1,4,-1,4,-1,1,-1,2,-1,2,-1,4,-1,-2,,,,,,,,,,,,
555,4,-1,4,-1,4,-1,3,-1,2,-1,4,-1,1,-1,4,-1,3,-1,3,-1,3,-1,4,-1,1,-1,4,-1,4,-1,1,-1,4,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,4.0,-1.0,1.0,-1.0,
556,4,-1,3,-1,4,-1,2,-1,4,-1,3,-1,2,-1,4,-1,4,-1,4,-1,4,-1,3,-1,2,-1,1,-1,1,-1,4,-1,3,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,
557,4,-1,3,-1,4,-1,2,-1,1,-1,1,-1,1,-1,2,-1,1,-1,4,-1,1,-1,1,-1,3,-1,2,-1,1,-1,4,-1,-2,,,,,,,,,,,,
558,3,-1,2,-1,1,-1,4,-1,4,-1,4,-1,2,-1,4,-1,2,-1,4,-1,3,-1,4,-1,4,-1,4,-1,3,-1,4,-1,4,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,
559,4,-1,1,-1,2,-1,2,-1,4,-1,4,-1,2,-1,4,-1,2,-1,4,-1,4,-1,3,-1,2,-1,2,-1,1,-1,2,-1,4,-1.0,3.0,-1.0,4.0,-1.0,1.0,-1.0,3.0,-1.0,2.0,-1.0,
560,4,-1,4,-1,1,-1,4,-1,4,-1,4,-1,4,-1,1,-1,1,-1,4,-1,1,-1,4,-1,3,-1,3,-1,4,-1,2,-1,-2,,,,,,,,,,,,
561,4,-1,1,-1,4,-1,1,-1,4,-1,3,-1,2,-1,2,-1,4,-1,3,-1,2,-1,4,-1,1,-1,3,-1,4,-1,4,-1,3,-1.0,3.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,1.0,-1.0,
562,4,-1,3,-1,2,-1,3,-1,4,-1,1,-1,4,-1,4,-1,1,-1,4,-1,3,-1,1,-1,2,-1,1,-1,4,-1,3,-1,3,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,1.0,-1.0,
563,4,-1,1,-1,4,-1,3,-1,3,-1,4,-1,4,-1,3,-1,1,-1,4,-1,1,-1,2,-1,4,-1,1,-1,3,-1,4,-1,-2,,,,,,,,,,,,
564,4,-1,4,-1,3,-1,4,-1,2,-1,4,-1,3,-1,3,-1,4,-1,4,-1,4,-1,4,-1,1,-1,1,-1,3,-1,2,-1,4,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,
565,1,-1,2,-1,4,-1,3,-1,4,-1,3,-1,4,-1,4,-1,1,-1,4,-1,3,-1,4,-1,1,-1,4,-1,3,-1,2,-1,1,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,2.0,-1.0,
566,4,-1,3,-1,4,-1,1,-1,3,-1,4,-1,3,-1,4,-1,4,-1,1,-1,2,-1,4,-1,1,-1,1,-1,4,-1,2,-1,-2,,,,,,,,,,,,
567,2,-1,4,-1,4,-1,1,-1,4,-1,3,-1,1,-1,2,-1,1,-1,3,-1,2,-1,1,-1,1,-1,3,-1,1,-1,1,-1,2,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,
568,1,-1,4,-1,3,-1,1,-1,4,-1,3,-1,1,-1,4,-1,3,-1,3,-1,4,-1,3,-1,2,-1,4,-1,1,-1,3,-1,3,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,
569,3,-1,4,-1,3,-1,3,-1,1,-1,2,-1,1,-1,2,-1,4,-1,4,-1,1,-1,4,-1,3,-1,1,-1,1,-1,4,-1,-2,,,,,,,,,,,,
570,3,-1,4,-1,2,-1,4,-1,4,-1,3,-1,1,-1,2,-1,1,-1,2,-1,4,-1,2,-1,3,-1,4,-1,4,-1,4,-1,1,-1.0,4.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,3.0,-1.0,
571,4,-1,4,-1,4,-1,1,-1,4,-1,4,-1,1,-1,4,-1,3,-1,3,-1,4,-1,1,-1,1,-1,4,-1,3,-1,2,-1,4,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,
572,4,-1,2,-1,1,-1,1,-1,3,-1,2,-1,2,-1,1,-1,4,-1,4,-1,4,-1,2,-1,2,-1,1,-1,4,-1,3,-1,-2,,,,,,,,,,,,
573,4,-1,3,-1,3,-1,3,-1,2,-1,4,-1,2,-1,4,-1,4,-1,1,-1,4,-1,1,-1,1,-1,4,-1,2,-1,4,-1,2,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,
574,2,-1,4,-1,4,-1,2,-1,4,-1,1,-1,1,-1,2,-1,4,-1,1,-1,2,-1,4,-1,2,-1,1,-1,3,-1,3,-1,4,-1.0,3.0,-1.0,4.0,-1.0,1.0,-1.0,3.0,-1.0,4.0,-1.0,
575,4,-1,1,-1,2,-1,1,-1,1,-1,2,-1,4,-1,3,-1,4,-1,2,-1,1,-1,4,-1,3,-1,4,-1,4,-1,4,-1,-2,,,,,,,,,,,,
576,4,-1,4,-1,3,-1,3,-1,2,-1,2,-1,1,-1,3,-1,1,-1,3,-1,3,-1,4,-1,1,-1,4,-1,4,-1,3,-1,4,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,
577,4,-1,3,-1,4,-1,3,-1,4,-1,3,-1,4,-1,4,-1,3,-1,1,-1,3,-1,4,-1,1,-1,4,-1,4,-1,3,-1,2,-1.0,2.0,-1.0,2.0,-1.0,4.0,-1.0,1.0,-1.0,4.0,-1.0,
578,4,-1,4,-1,4,-1,2,-1,4,-1,4,-1,2,-1,1,-1,4,-1,1,-1,1,-1,2,-1,4,-1,3,-1,3,-1,4,-1,-2,,,,,,,,,,,,
579,1,-1,1,-1,4,-1,1,-1,2,-1,1,-1,2,-1,4,-1,4,-1,2,-1,1,-1,3,-1,4,-1,3,-1,4,-1,1,-1,4,-1.0,1.0,-1.0,1.0,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,
580,4,-1,1,-1,3,-1,4,-1,4,-1,4,-1,1,-1,4,-1,4,-1,3,-1,4,-1,4,-1,4,-1,2,-1,4,-1,4,-1,1,-1.0,3.0,-1.0,3.0,-1.0,2.0,-1.0,4.0,-1.0,1.0,-1.0,
581,4,-1,4,-1,4,-1,4,-1,4,-1,3,-1,4,-1,1,-1,2,-1,4,-1,4,-1,3,-1,4,-1,4,-1,1,-1,2,-1,-2,,,,,,,,,,,,
582,4,-1,4,-1,4,-1,3,-1,3,-1,2,-1,2,-1,4,-1,2,-1,4,-1,4,-1,4,-1,4,-1,3,-1,4,-1,4,-1,4,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,
583,1,-1,2,-1,2,-1,3,-1,2,-1,4,-1,1,-1,2,-1,4,-1,4,-1,4,-1,1,-1,3,-1,1,-1,2,-1,4,-1,3,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,
584,4,-1,3,-1,3,-1,4,-1,3,-1,4,-1,4,-1,4,-1,1,-1,4,-1,3,-1,1,-1,4,-1,4,-1,1,-1,2,-1,-2,,,,,,,,,,,,
585,4,-1,4,-1,1,-1,3,-1,4,-1,4,-1,4,-1,2,-1,4,-1,1,-1,2,-1,1,-1,2,-1,1,-1,3,-1,3,-1,1,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,
586,3,-1,1,-1,4,-1,1,-1,4,-1,1,-1,4,-1,3,-1,1,-1,1,-1,4,-1,4,-1,2,-1,1,-1,2,-1,1,-1,3,-1.0,3.0,-1.0,3.0,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,
587,1,-1,2,-1,4,-1,2,-1,2,-1,2,-1,1,-1,2,-1,2,-1,2,-1,1,-1,1,-1,3,-1,1,-1,1,-1,4,-1,-2,,,,,,,,,,,,
588,1,-1,3,-1,2,-1,1,-1,4,-1,1,-1,3,-1,1,-1,4,-1,3,-1,2,-1,2,-1,4,-1,4,-1,2,-1,1,-1,1,-1.0,1.0,-1.0,2.0,-1.0,4.0,-1.0,2.0,-1.0,1.0,-1.0,
589,1,-1,2,-1,1,-1,4,-1,4,-1,1,-1,1,-1,1,-1,4,-1,4,-1,3,-1,4,-1,4,-1,3,-1,3,-1,3,-1,4,-1.0,3.0,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,3.0,-1.0,
590,4,-1,3,-1,3,-1,2,-1,1,-1,1,-1,1,-1,2,-1,2,-1,4,-1,4,-1,3,-1,4,-1,1,-1,4,-1,2,-1,-2,,,,,,,,,,,,
591,1,-1,1,-1,1,-1,3,-1,4,-1,1,-1,3,-1,2,-1,2,-1,1,-1,2,-1,4,-1,3,-1,4,-1,1,-1,2,-1,1,-1.0,3.0,-1.0,4.0,-1.0,2.0,-1.0,4.0,-1.0,1.0,-1.0,
592,1,-1,1,-1,1,-1,4,-1,3,-1,4,-1,2,-1,1,-1,3,-1,1,-1,4,-1,3,-1,4,-1,1,-1,1,-1,1,-1,3,-1.0,4.0,-1.0,3.0,-1.0,2.0,-1.0,1.0,-1.0,2.0,-1.0,
593,1,-1,4,-1,2,-1,1,-1,3,-1,4,-1,1,-1,3,-1,4,-1,2,-1,4,-1,4,-1,1,-1,2,-1,4,-1,2,-1,-2,,,,,,,,,,,,
594,4,-1,2,-1,1,-1,3,-1,4,-1,4,-1,4,-1,4,-1,3,-1,2,-1,1,-1,1,-1,2,-1,1,-1,1,-1,2,-1,4,-1.0,2.0,-1.0,1.0,-1.0,3.0,-1.0,1.0,-1.0,3.0,-1.0,
595,4,-1,1,-1,3,-1,1,-1,1,-1,4,-1,2,-1,1,-1,4,-1,2,-1,1,-1,4,-1,2,-1,4,-1,1,-1,1,-1,1,-1.0,4.0,-1.0,4.0,-1.0,3.0,-1.0,4.0,-1.0,3.0,-1.0,
596,3,-1,3,-1,2,-1,4,-1,2,-1,1,-1,1,-1,4,-1,3,-1,4,-1,3,-1,4,-1,2,-1,2,-1,1,-1,3,-1,-2,,,,,,,,,,,,
597,4,-1,4,-1,1,-1,2,-1,1,-1,2,-1,1,-1,1,-1,4,-1,3,-1,1,-1,2,-1,1,-1,4,-1,4,-1,2,-1,4,-1.0,2.0,-1.0,4.0,-1.0,4.0,-1.0,1.0,-1.0,3.0,-1.0,
